Comments,objectid,barcode_id,RunId_12SVert,RunId_trnL,DateRun,DateFirstAnalyzed,Reads_12SVert,ESVs_12SVert,Reads_trnL,ESVs_trnL,country,name_of_park,location,location_other,date,year,time,latitude,longitude,habitat_final,habitat,habitat_other,has_it_rained_in_the_past_week,sample_type,species_id,species_id_dna,species_id_dna_common,species_id_other,faecal_age,faecal_age_other,faecal_texture,species_sex,species_age,latrine,swab,swab_barcode_id,collector,notes,kafue_section,znp_written_ID,znp_assumption
,2914,S080973,JV328,JV328,2025-04-02 00:00:00,,8392,2,25427,9,angola,iona,park,,2024-08-21 00:00:00,2024,0.69374999999999998,-16.55367236,12.23283943,desert_gravelplain,other,,no,faecal,hyaena_brown,Acinonyx jubatus,Cheetah,,1-2_days,,hard,unknown,unknown,no,yes,INO202408S51,Md,INP202408S51,,,
,3488,S080975,JV328,JV328,2025-04-02 00:00:00,,6469,7,36758,35,angola,iona,park,,2024-09-04 00:00:00,2024,0.63749999999999996,-17.07481933,12.27319172,desert_grassplain,grassland,,no,faecal,zebra_mountain,Equus asinus,Donkey,,1-2_days,,hard,unknown,unknown,no,no,,Md,,,,
,739,S080976,JV328,JV327,2025-04-02 00:00:00,,16803,1,80718,38,angola,iona,park,,2024-07-15 00:00:00,2024,0.36805555555555558,-16.83829452,12.34938522,desert_grassplain,grassland,,no,faecal,springbok,Antidorcas marsupialis,Springbok,,1-2_days,,hard,unknown,unknown,yes,no,,JM,,,,
,2978,S080977,JV328,JV328,2025-04-02 00:00:00,,13758,1,31627,11,angola,iona,park,,2024-08-22 00:00:00,2024,0.45208333333333334,-16.43882026,12.23831959,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,no,no,,,,,,
,1117,S080978,JV328,JV327,2025-04-02 00:00:00,,17705,1,86929,55,angola,iona,park,,2024-08-01 00:00:00,2024,0.39930555555555558,-16.64463141,12.38151774,shrubland,shrubland,Shrubland,no,faecal,springbok,Antidorcas marsupialis,Springbok,,<24hr,,soft,unknown,unknown,no,no,,MIC,,,,
,2907,S080983,JV328,JV328,2025-04-02 00:00:00,,14373,2,29938,15,angola,iona,park,,2024-08-21 00:00:00,2024,0.60833333333333328,-16.53084463,12.34942977,shrubland,riverine,,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,hard,unknown,unknown,no,no,,MIC,,,,
,3487,S080985,JV328,JV327,2025-04-02 00:00:00,,21039,1,54385,40,angola,iona,park,,2024-09-04 00:00:00,2024,0.61875000000000002,-17.077804,12.32250814,desert_grassplain,grassland,,no,faecal,cow,Bos taurus,Domestic Cow,,1-2_days,,soft,unknown,unknown,no,no,,Md,,,,
,2913,S080987,JV328,JV328,2025-04-02 00:00:00,,18901,2,19927,8,angola,iona,park,,2024-08-21 00:00:00,2024,0.69305555555555554,-16.55363515,12.23287303,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,no,no,,Md,,,,
,3472,S080989,JV328,JV328,2025-04-02 00:00:00,,13460,4,29400,8,angola,iona,park,,2024-09-04 00:00:00,2024,0.43958333333333333,-16.81903656,12.25736237,desert_gravelplain,desert_gravelplain,Gravelplain,no,faecal,hyaena_brown,Parahyaena brunnea,Brown Hyena,,3-7_days,,hard,unknown,unknown,no,no,,MIC,,,,
,752,S080992,JV328,JV328,2025-04-02 00:00:00,,14334,1,23925,23,angola,iona,park,,2024-07-15 00:00:00,2024,0.35486111111111113,-16.82019089,12.35419882,desert_grassplain,grassland,,no,faecal,oryx,Oryx gazella,Gemsbok,,<24hr,,soft,unknown,unknown,no,no,,MIC,,,,
,3595,S080994,JV328,JV328,2025-04-02 00:00:00,,16970,1,24890,29,angola,iona,control,,2024-09-05 00:00:00,2024,0.39652777777777776,-16.01730277,12.51502638,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,713,S080996,JV328,JV327,2025-04-02 00:00:00,,19230,1,73720,42,angola,iona,park,,2024-07-14 00:00:00,2024,0.6381944444444444,-16.61556862,12.10145861,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,oryx,Oryx gazella,Gemsbok,,<24hr,,soft,unknown,unknown,no,no,,SC,,,,
,738,S081006,JV328,JV327,2025-04-02 00:00:00,,13806,1,68759,40,angola,iona,park,,2024-07-15 00:00:00,2024,0.50624999999999998,-16.9530716,12.25439977,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,springbok,Antidorcas marsupialis,Springbok,,1-2_days,,hard,unknown,unknown,no,no,,SC,,,,
,2912,S081007,JV328,JV328,2025-04-02 00:00:00,,17300,3,29527,28,angola,iona,park,,2024-08-21 00:00:00,2024,0.63888888888888884,-16.5209897,12.31386702,shrubland,riverine,,no,faecal,baboon_chacma,Papio ursinus,Chacma Baboon,,3-7_days,,hard,unknown,unknown,no,no,,MD,,,,
,2901,S081009,JV328,JV327,2025-04-02 00:00:00,,15462,1,84991,52,angola,iona,park,,2024-08-21 00:00:00,2024,0.62152777777777779,-16.52375796,12.32538656,shrubland,riverine,,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Md,,,,
,4217,S081014,JV328,JV328,2025-04-02 00:00:00,,3155,1,14870,4,angola,iona,park,,2024-09-26 00:00:00,2024,0.51041666666666663,-16.61251928,12.08684184,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,yes,yes,INP202409S76,Mic,INP202409S76,,,
,4156,S081017,JV328,JV328,2025-04-02 00:00:00,,11871,1,36246,12,angola,iona,park,,2024-09-26 00:00:00,2024,0.38819444444444445,-16.66450167,12.04898787,desert_gravelplain,desert_gravelplain,Gravel plain and shrub,no,faecal,porcupine,Hystrix,Cape Porcupine,Porcupine,3-7_days,,hard,unknown,unknown,no,no,,SC,,,,
,4161,S081019,JV328,JV328,2025-04-02 00:00:00,,12504,2,37768,5,angola,iona,park,,2024-09-26 00:00:00,2024,0.5229166666666667,-16.61440379,12.09902745,shrubland,shrubland,Shrubland,no,faecal,hyaena_brown,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,no,yes,INP202409S79,MD,INP202409S79,,,
,4305,S081026,JV328,JV328,2025-04-02 00:00:00,,12206,2,31609,30,angola,iona,park,,2024-10-02 00:00:00,2024,0.54513888888888884,-16.5381705,12.36971203,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4225,S081027,JV328,JV328,2025-04-02 00:00:00,,5493,1,25555,11,angola,iona,park,,2024-09-26 00:00:00,2024,0.57499999999999996,-16.62872606,12.16495233,shrubland,shrubland,Shrubland,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,soft,unknown,unknown,no,yes,INP202409S84,SC,INP202409S84,,,
,4175,S081028,JV328,JV328,2025-04-02 00:00:00,,14633,2,37953,42,angola,iona,park,,2024-09-26 00:00:00,2024,0.38611111111111113,-16.66462943,12.04907568,shrubland,shrubland,Shrubland,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Mic,,,,
,4176,S081029,JV328,JV328,2025-04-02 00:00:00,,13312,1,34155,41,angola,iona,park,,2024-09-26 00:00:00,2024,0.38750000000000001,-16.664635,12.04910233,shrubland,shrubland,Shrubland,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Mic,,,,
,4411,S081037,JV328,JV328,2025-04-02 00:00:00,,18678,2,32870,15,angola,iona,park,,2024-10-04 00:00:00,2024,0.45,-16.8458185,12.61635005,shrubland,shrubland,Shrubland,no,faecal,sheep,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4145,S081038,JV328,JV327,2025-04-02 00:00:00,,12800,4,65203,2,angola,iona,park,,2024-09-25 00:00:00,2024,0.41249999999999998,-16.58480031,12.24694625,shrubland,shrubland,Shrubland and desert,no,faecal,jackal_black_backed,Canis mesomelas,Black-backed jackal,,3-7_days,,hard,unknown,unknown,no,no,,SC,,,,
,4302,S081041,JV328,JV328,2025-04-02 00:00:00,,15933,1,39168,47,angola,iona,park,,2024-10-02 00:00:00,2024,0.35833333333333334,-16.32974406,12.55283143,shrubland,shrubland,Shrubland,no,faecal,goat,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4160,S081042,JV328,JV328,2025-04-02 00:00:00,,12382,3,29442,6,angola,iona,park,,2024-09-26 00:00:00,2024,0.52152777777777781,-16.61439554,12.09903646,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,no,yes,INP202409S78,MD,INP202409S78,,,
,4317,S081047,JV328,JV328,2025-04-02 00:00:00,,11887,2,31041,34,angola,iona,park,,2024-10-02 00:00:00,2024,0.58680555555555558,-16.53079876,12.36068146,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,JM,,,,
,4400,S081048,JV328,JV328,2025-04-02 00:00:00,,17161,1,51396,42,angola,iona,park,,2024-10-04 00:00:00,2024,0.39513888888888887,-16.83929713,12.53032981,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4405,S081049,JV328,JV328,2025-04-02 00:00:00,,15108,1,34521,20,angola,iona,park,,2024-10-04 00:00:00,2024,0.44166666666666665,-16.84594508,12.61600582,shrubland,shrubland,Shrubland,no,faecal,goat,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4174,S081050,JV328,JV328,2025-04-02 00:00:00,,13619,1,39270,9,angola,iona,park,,2024-09-26 00:00:00,2024,0.37986111111111109,-16.6815156,12.04005234,shrubland,shrubland,Shrubland,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Sc,,,,
,4179,S081051,JV328,JV328,2025-04-02 00:00:00,,14133,1,26418,7,angola,iona,park,,2024-09-26 00:00:00,2024,0.45277777777777778,-16.60198731,12.01111975,desert_gravelplain,desert,,no,faecal,oryx,Oryx gazella,Gemsbok,,<24hr,,soft,unknown,unknown,no,no,,Mic,,,,
,4154,S081055,JV328,JV328,2025-04-02 00:00:00,,11730,2,26315,33,angola,iona,park,,2024-09-26 00:00:00,2024,0.37291666666666667,-16.68641489,12.05437195,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,hyaena_brown,Proteles cristata,Aardwolf,,3-7_days,,hard,unknown,unknown,no,yes,INP202409S75,MIC,INP202409S75,,,
,4212,S081058,JV328,JV328,2025-04-02 00:00:00,,5254,6,34831,37,angola,iona,park,,2024-09-26 00:00:00,2024,0.67708333333333337,-16.87066274,12.58578348,shrubland,shrubland,Shrubland,no,faecal,donkey,Equus asinus,Donkey,,1-2_days,,hard,unknown,unknown,no,no,,Mic,,,,
,4315,S081059,JV328,JV328,2025-04-02 00:00:00,,16683,1,28405,19,angola,iona,park,,2024-10-02 00:00:00,2024,0.58333333333333337,-16.53083996,12.36046747,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,hard,unknown,unknown,no,no,,JM,,,,
,4404,S081060,JV328,JV328,2025-04-02 00:00:00,,14083,1,31839,36,angola,iona,park,,2024-10-04 00:00:00,2024,0.40277777777777779,-16.8399198,12.53073821,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4173,S081061,JV328,JV328,2025-04-02 00:00:00,,13259,1,39166,4,angola,iona,park,,2024-09-25 00:00:00,2024,0.60138888888888886,-16.27379467,12.28283707,shrubland,riverine,,no,faecal,jackal_black_backed,Canis mesomelas,Black-backed jackal,,<24hr,,soft,unknown,unknown,no,no,,Mic,,,,
,4316,S081063,JV328,JV328,2025-04-02 00:00:00,,5877,5,29822,32,angola,iona,park,,2024-10-02 00:00:00,2024,0.58611111111111114,-16.53092597,12.36053258,shrubland,shrubland,Shrubland,no,faecal,zebra_mountain,Equus asinus,Donkey,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4184,S081064,JV328,JV328,2025-04-02 00:00:00,,13153,3,35025,46,angola,iona,park,,2024-09-26 00:00:00,2024,0.57430555555555551,-16.6283719,12.16496665,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,hard,unknown,unknown,no,yes,INP202409S85,Mic,INP202409S85,,,
,4193,S081065,JV328,JV328,2025-04-02 00:00:00,,15137,1,40370,70,angola,iona,park,,2024-09-26 00:00:00,2024,0.64236111111111116,-16.84859583,12.55141132,shrubland,shrubland,Shrubland,no,faecal,goat,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,Mic,,,,
,4252,S081068,JV328,JV328,2025-04-02 00:00:00,,10988,2,30657,68,angola,iona,park,,2024-09-26 00:00:00,2024,0.6743055555555556,-16.87325612,12.58273361,shrubland,shrubland,Shrubland,no,faecal,goat,Ovis aries,Domestic Sheep,,1-2_days,,hard,unknown,unknown,no,no,,MD,,,,
,4168,S081069,JV328,JV328,2025-04-02 00:00:00,,3112,4,38773,47,angola,iona,park,,2024-09-26 00:00:00,2024,0.6791666666666667,-16.87065691,12.58618556,shrubland,shrubland,Shrubland,no,faecal,donkey,Equus asinus,Donkey,,1-2_days,,hard,unknown,unknown,no,no,,SC,,,,
,4409,S081075,JV328,JV328,2025-04-02 00:00:00,,13774,1,36418,35,angola,iona,park,,2024-10-04 00:00:00,2024,0.44722222222222224,-16.84585947,12.61626702,shrubland,shrubland,Shrubland,no,faecal,sheep,Ovis aries,Domestic Sheep,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4309,S081080,JV328,JV328,2025-04-02 00:00:00,,5338,1,32244,30,angola,iona,park,,2024-10-02 00:00:00,2024,0.56666666666666665,-16.53128652,12.34606095,shrubland,riverine,,no,faecal,unknown,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,JM,,,,
,4158,S081081,JV328,JV328,2025-04-02 00:00:00,,8514,2,30533,10,angola,iona,park,,2024-09-26 00:00:00,2024,0.4465277777777778,-16.59192498,12.01555056,desert_gravelplain,desert,,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Mic,,,,
,4314,S081082,JV328,JV328,2025-04-02 00:00:00,,16502,2,28813,17,angola,iona,park,,2024-10-02 00:00:00,2024,0.58194444444444449,-16.53104162,12.36030285,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4146,S081083,JV328,JV328,2025-04-02 00:00:00,,13892,1,24155,8,angola,iona,park,,2024-09-25 00:00:00,2024,0.41666666666666669,-16.57454027,12.24422213,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,1-2_days,,hard,unknown,unknown,no,yes,,INP202409S69,INP202409S69,,,
,4218,S081085,JV328,JV328,2025-04-02 00:00:00,,15595,1,28366,32,angola,iona,park,,2024-09-25 00:00:00,2024,0.41944444444444445,-16.57452798,12.24423991,shrubland,shrubland,Shrubland,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4163,S081088,JV328,JV327,2025-04-02 00:00:00,,18027,3,63201,45,angola,iona,park,,2024-09-26 00:00:00,2024,0.5493055555555556,-16.60569457,12.12527134,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,soft,unknown,unknown,no,yes,INP202409S81,MIC,INP202409S81,,,
,4410,S081089,JV328,JV328,2025-04-02 00:00:00,,19341,1,29803,22,angola,iona,park,,2024-10-04 00:00:00,2024,0.44930555555555557,-16.84571606,12.61639938,shrubland,shrubland,Shrubland,no,faecal,sheep,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4408,S081090,JV328,JV328,2025-04-02 00:00:00,,11669,1,26335,19,angola,iona,park,,2024-10-04 00:00:00,2024,0.44513888888888886,-16.84592083,12.61626654,shrubland,shrubland,Shrubland,no,faecal,sheep,Ovis aries,Domestic Sheep,,<24hr,,soft,unknown,unknown,no,no,,JM,,,,
,4181,S081091,JV328,JV328,2025-04-02 00:00:00,,17896,1,23740,13,angola,iona,park,,2024-09-26 00:00:00,2024,0.49930555555555556,-16.60119755,12.08140106,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,diarrhea,unknown,unknown,yes,no,,Md,,,,
,5011,S081093,JV328,JV328,2025-04-02 00:00:00,,13291,2,34346,11,angola,iona,park,,2024-10-31 00:00:00,2024,0.52361111111111114,-16.84354916,11.97607073,desert_gravelplain,desert_gravelplain,Gravel plain,no,faecal,aardwolf,Canis mesomelas,Black-backed jackal,Aardwolf,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4251,S081096,JV328,JV327,2025-04-02 00:00:00,,21432,16,60633,63,angola,iona,park,,2024-09-26 00:00:00,2024,0.67152777777777772,-16.87766854,12.57668203,shrubland,shrubland,Shrubland,no,faecal,donkey,Antidorcas marsupialis,Springbok,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4185,S081097,JV328,JV327,2025-04-02 00:00:00,,4057,8,82632,63,angola,iona,park,,2024-09-26 00:00:00,2024,0.63194444444444442,-16.84902788,12.54551291,shrubland,shrubland,Shrubland,no,faecal,donkey,Oryx gazella,Gemsbok,,1-2_days,,soft,unknown,unknown,no,no,,Mic,,,,
,4312,S081099,JV328,JV328,2025-04-02 00:00:00,,14624,2,38382,25,angola,iona,park,,2024-10-02 00:00:00,2024,0.57430555555555551,-16.53080687,12.34971788,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,JM,,,,
,4166,S081103,JV328,JV328,2025-04-02 00:00:00,,12795,1,34601,29,angola,iona,park,,2024-09-26 00:00:00,2024,0.65694444444444444,-16.87188257,12.56863349,shrubland,shrubland,Shrubland,no,faecal,donkey,Equus caballus,Horse,,<24hr,,soft,unknown,unknown,no,no,,MIC,,,,
,4396,S081105,JV328,JV328,2025-04-02 00:00:00,,12654,1,27323,52,angola,iona,park,,2024-10-04 00:00:00,2024,0.34583333333333333,-16.80846206,12.43148737,shrubland,shrubland,Shrubland,no,faecal,baboon_chacma,Papio ursinus,Chacma Baboon,,1-2_days,,soft,unknown,unknown,no,no,,JM,,,,
,4142,S081106,JV328,JV328,2025-04-02 00:00:00,,11728,1,29827,29,angola,iona,park,,2024-09-25 00:00:00,2024,0.39513888888888887,-16.59254513,12.24739448,desert_grassplain,"grassland,other",Desert,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,MIC,,,,
,4403,S081107,JV328,JV328,2025-04-02 00:00:00,,15489,1,43602,20,angola,iona,park,,2024-10-04 00:00:00,2024,0.40069444444444446,-16.83953047,12.53018833,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,diarrhea,unknown,unknown,no,no,,JM,,,,
,4141,S081108,JV328,JV328,2025-04-02 00:00:00,,11767,1,32825,23,angola,iona,park,,2024-09-25 00:00:00,2024,0.37847222222222221,-16.6663189,12.2924104,desert_grassplain,grassland,,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,MIC,,,,
,4177,S081109,JV328,JV328,2025-04-02 00:00:00,,16410,1,31553,22,angola,iona,park,,2024-09-26 00:00:00,2024,0.41597222222222224,-16.58985264,12.01664717,desert_gravelplain,desert,,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Sc,,,,
,4204,S081111,JV328,JV328,2025-04-02 00:00:00,,2345,6,32244,24,angola,iona,park,,2024-09-26 00:00:00,2024,0.66527777777777775,-16.87974572,12.57443865,shrubland,shrubland,Shrubland,no,faecal,donkey,Equus asinus,Donkey,,<24hr,,soft,unknown,unknown,no,no,,Sc,,,,
,4301,S081112,JV328,JV328,2025-04-02 00:00:00,,11717,1,28334,58,angola,iona,park,,2024-10-02 00:00:00,2024,0.35625000000000001,-16.32972344,12.55270822,shrubland,shrubland,Shrubland,no,faecal,goat,Capra hircus,Domestic Goat,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4245,S081113,JV328,JV327,2025-04-02 00:00:00,,15793,1,39176,16,angola,iona,park,,2024-09-26 00:00:00,2024,0.64375000000000004,-16.84928689,12.55207185,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4310,S081114,JV328,JV328,2025-04-02 00:00:00,,11945,2,31904,23,angola,iona,park,,2024-10-02 00:00:00,2024,0.56805555555555554,-16.53134271,12.34620709,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,hard,unknown,unknown,no,no,,MD,,,,
,4244,S081115,JV328,JV328,2025-04-02 00:00:00,,18611,1,29128,29,angola,iona,park,,2024-09-26 00:00:00,2024,0.64166666666666672,-16.84926773,12.55189478,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4308,S081116,JV328,JV328,2025-04-02 00:00:00,,12958,2,26573,23,angola,iona,park,,2024-10-02 00:00:00,2024,0.56527777777777777,-16.53133977,12.3460206,shrubland,riverine,,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,soft,unknown,unknown,no,no,,MD,,,,
,4137,S081117,JV328,JV328,2025-04-02 00:00:00,,12089,4,40098,33,angola,iona,park,,2024-09-25 00:00:00,2024,0.42986111111111114,-16.55359898,12.23284385,shrubland,shrubland,Shrubland,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,hard,unknown,unknown,no,yes,INP202409S71,Mic,INP202409S71,,,
,4243,S081121,JV328,JV328,2025-04-02 00:00:00,,3178,3,28987,28,angola,iona,park,,2024-09-26 00:00:00,2024,0.63541666666666663,-16.84929771,12.54549652,shrubland,shrubland,Shurbland,no,faecal,donkey,Equus asinus,Donkey,,<24hr,,soft,unknown,unknown,no,no,,SC,,,,
,4151,S081124,JV328,JV327,2025-04-02 00:00:00,,22785,2,42418,11,angola,iona,park,,2024-09-25 00:00:00,2024,0.44166666666666665,-16.53837097,12.23115355,shrubland,shrubland,Shrubland,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,3-7_days,,hard,unknown,unknown,no,yes,INP202409S74,MD,INP202409S74,,,
,4304,S081125,JV328,JV327,2025-04-02 00:00:00,,18141,3,79478,31,angola,iona,park,,2024-10-02 00:00:00,2024,0.53472222222222221,-16.55442716,12.37420143,shrubland,shrubland,Shrubland,no,faecal,giraffe,Giraffa camelopardalis angolensis,Angolan giraffe,,1-2_days,,hard,unknown,unknown,no,no,,MD,,,,
,4139,S081128,JV328,JV328,2025-04-02 00:00:00,,14713,1,27034,27,angola,iona,park,,2024-09-25 00:00:00,2024,0.37361111111111112,-16.67072771,12.29564399,desert_grassplain,grassland,,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,MIC,,,,
,4248,S081129,JV328,JV328,2025-04-02 00:00:00,,8018,5,30887,31,angola,iona,park,,2024-09-26 00:00:00,2024,0.66249999999999998,-16.87616784,12.56699404,shrubland,shrubland,Shrubland,no,faecal,goat,Equus asinus,Donkey,,1-2_days,,soft,unknown,unknown,no,no,,SC,,,,
,4219,S081130,JV328,JV327,2025-04-02 00:00:00,,13123,2,46792,44,angola,iona,park,,2024-09-25 00:00:00,2024,0.59722222222222221,-16.27350255,12.28278432,shrubland,"riverine,desert",,no,faecal,baboon_chacma,Papio ursinus,Chacma Baboon,,1-2_days,,hard,unknown,unknown,no,no,,MD,,,,
,4187,S081132,JV328,JV328,2025-04-02 00:00:00,,13733,1,35575,23,angola,iona,park,,2024-09-26 00:00:00,2024,0.6381944444444444,-16.84891636,12.55117044,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,,,,,
,4180,S081133,JV328,JV328,2025-04-02 00:00:00,,19510,1,33874,29,angola,iona,park,,2024-09-26 00:00:00,2024,0.48541666666666666,-16.61841205,12.06841498,desert_gravelplain,desert_gravelplain,Gravelplain,no,faecal,oryx,Oryx gazella,Gemsbok,,1-2_days,,hard,unknown,unknown,no,no,,Mic,,,,
,4162,S081134,JV328,JV328,2025-04-02 00:00:00,,7916,4,36764,25,angola,iona,park,,2024-09-26 00:00:00,2024,0.54791666666666672,-16.60381773,12.11972749,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,hard,unknown,unknown,no,yes,INP202409S80,MIC,INP202409S80,,,
,4399,S081135,JV328,JV328,2025-04-02 00:00:00,,17526,1,27288,12,angola,iona,park,,2024-10-04 00:00:00,2024,0.39305555555555555,-16.83933628,12.53033899,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
,4182,S081138,JV328,JV328,2025-04-02 00:00:00,,14017,5,34788,4,angola,iona,park,,2024-09-26 00:00:00,2024,0.52013888888888893,-16.61439225,12.09899744,shrubland,shrubland,Shrub land,no,faecal,cheetah,Acinonyx jubatus,Cheetah,,1-2_days,,hard,unknown,unknown,yes,yes,INP202409S77,Mic,INP202409S77,,,
,4164,S081139,JV328,JV328,2025-04-02 00:00:00,,13844,4,27793,33,angola,iona,park,,2024-09-26 00:00:00,2024,0.57430555555555551,-16.61264224,12.14468571,desert_gravelplain,desert_gravelplain,Gravel plains,no,faecal,zebra_mountain,Equus zebra,Mountain Zebra,,1-2_days,,hard,unknown,unknown,no,yes,INP202409S86,MD,INP202409S86,,,
,2878,S081270,JV328,JV328,2025-04-02 00:00:00,,20039,1,34012,78,angola,iona,control,,2024-08-21 00:00:00,2024,0.33055555555555555,-16.21343843,12.50625242,shrubland,shrubland,Shrubland,no,faecal,cow,Bos taurus,Domestic Cow,,<24hr,,soft,unknown,unknown,no,no,,Md,,,,
,3463,S081272,JV328,JV327,2025-04-02 00:00:00,,22371,1,71136,101,angola,iona,park,,2024-09-03 00:00:00,2024,0.63888888888888884,-16.59727355,12.8484963,shrubland,shrubland,Shrubland,no,faecal,goat,Capra hircus,Domestic Goat,,<24hr,,soft,unknown,unknown,no,no,,MD,,,,
